Sample	MAG_ID	Completeness	Contamination
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
OC6	OC6.001	76.27	3.6
